GroupID	Protein
4030	XP_004971550.1
4031	XP_004954375.1
4031	XP_014660929.1
4032	XP_004977202.1
4033	XP_004969824.1
4034	XP_004967670.1
4035	XP_014661255.1
4036	XP_004979826.1
4037	XP_004964767.1
4038	XP_004951395.1
4039	XP_004956970.1
4040	XP_004973367.1
4041	XP_004956847.1
4042	XP_004968779.1
4043	XP_004960759.1
4044	XP_004982909.1
4044	XP_004982910.1
4044	XP_004982912.1
4045	XP_004968157.1
4046	XP_004960492.1
4047	XP_012700095.1
4047	XP_004962562.1
4048	XP_004982227.1
4049	XP_004963275.1
4049	XP_004963277.1
4050	XP_004965749.1
4051	XP_004982570.1
4052	XP_004977642.1
4052	XP_004978426.1
4053	XP_004951841.1
4054	XP_004953815.1
4055	XP_004963084.2
4056	XP_012700443.1
4057	XP_004983939.1
4058	XP_004960632.1
4059	XP_004971267.1
4060	XP_014661207.1
4061	XP_004985636.1
4061	XP_012698508.1
4062	XP_004960274.1
4062	XP_004960275.1
4063	XP_012703894.1
4064	XP_004963834.1
4065	XP_004963128.1
4066	XP_004964355.1
4067	XP_004972966.1
4067	XP_004972965.1
4068	XP_004952344.1
4069	XP_004955480.1
4070	XP_004953149.1
4071	XP_004963920.1
4072	XP_004975478.2
4073	XP_004984815.1
4074	XP_004972201.1
4075	XP_004965760.1
4076	XP_004967382.1
4077	XP_004954717.1
4078	XP_004960719.1
4079	XP_012702020.1
4080	XP_004969202.1
4080	XP_004974591.1
4081	XP_004960766.1
4082	XP_004964022.1
4082	XP_004980475.1
4082	XP_004963863.1
4083	XP_004964447.1
4084	XP_004984841.1
4085	XP_012699521.1
4086	XP_004968658.1
4087	XP_004963127.1
4088	XP_004955876.1
4089	XP_004956140.1
4090	XP_004957947.1
4091	XP_004971268.1
4092	XP_004981607.1
4093	XP_004982141.1
4094	XP_004960184.1
4094	XP_004976468.1
4095	XP_012703444.1
4096	XP_004958057.1
4096	XP_004965449.1
4097	XP_012702603.1
4098	XP_004961630.1
4099	XP_004968454.1
4100	XP_014660345.1
4101	XP_004985583.1
4101	XP_004985582.1
4102	XP_004976869.2
4102	XP_012703205.1
4103	XP_004973851.1
4104	XP_012698469.1
4105	XP_012704087.1
4105	XP_004978553.1
4106	XP_004954630.1
4107	XP_012700338.1
4107	XP_004960992.1
4108	XP_004982243.1
4109	XP_004957104.1
4110	XP_012704146.1
4111	XP_004969097.1
4112	XP_004960185.1
4113	XP_012701813.1
4114	XP_004976532.1
4115	XP_012699074.1
4116	XP_012701065.1
4117	XP_004964428.1
4117	XP_004953626.1
4118	XP_012700030.1
4118	XP_004964035.1
4119	XP_004955260.1
4120	XP_012704218.1
4121	XP_004953508.1
4122	XP_004951799.1
4123	XP_004970276.1
4124	XP_004970000.1
4124	XP_004969999.1
4125	XP_004953689.1
4126	XP_012699588.1
4127	XP_004986049.1
4128	XP_004960498.1
4129	XP_004982448.1
4130	XP_012704157.1
4131	XP_012703705.1
4132	XP_014660512.1
4132	XP_004977530.1
4133	XP_004958722.1
4134	XP_004966838.1
4135	XP_004957019.1
4136	XP_004951307.1
4136	XP_004951306.1
4137	XP_004973869.1
4138	XP_004984942.1
4139	XP_004985149.1
4140	XP_012700337.1
4141	XP_004970169.1
4142	XP_004985678.1
4143	XP_004975148.1
4144	XP_004971066.2
4145	XP_004974596.1
4146	XP_004975085.1
4147	XP_012700845.1
4147	XP_004964423.1
4148	XP_004951998.2
4148	XP_004951996.2
4148	XP_004951997.2
4149	XP_004961389.1
4149	XP_004961388.1
4150	XP_004956586.1
4150	XP_004956585.1
4151	XP_004972105.1
4152	XP_004980628.1
4153	XP_004984634.1
4154	XP_004981041.1
4155	XP_004986119.1
4156	XP_004978159.1
4157	XP_004960581.1
4158	XP_004984874.1
4159	XP_004979542.1
4160	XP_004985966.1
4160	XP_004985965.1
4161	XP_004987209.2
4162	XP_004963217.1
4163	XP_004955747.1
4164	XP_004981334.1
4165	XP_004973796.1
4166	XP_004982702.1
4167	XP_004962564.1
4167	XP_004962565.1
4167	XP_004962563.1
4168	XP_004970548.1
4168	XP_004961862.1
4169	XP_004981416.1
4170	XP_004953534.1
4171	XP_004973569.1
4172	XP_004987042.1
4173	XP_012700857.1
4174	XP_004956812.1
4175	XP_004955610.1
4175	XP_004955609.1
4176	XP_014660370.1
4177	XP_004973427.1
4178	XP_012698547.1
4178	XP_004984869.1
4179	XP_004982424.1
4180	XP_004982266.1
4180	XP_004970336.1
4181	XP_004964099.1
4182	XP_004985588.1
4183	XP_004961783.1
4184	XP_004963537.2
4185	XP_012698332.1
4185	XP_004981318.1
4186	XP_004970049.1
4187	XP_004955640.1
4188	XP_004973018.1
4189	XP_004954214.1
4190	XP_012698176.1
4190	XP_012698177.1
4190	XP_004982356.2
4191	XP_004971968.1
4192	XP_004956889.1
4193	XP_004965798.1
4193	XP_004965799.1
4194	XP_004972424.1
4195	XP_004963784.1
4196	XP_004955146.1
4197	XP_004964521.1
4198	XP_012701759.1
4198	XP_004983245.1
4199	XP_012702635.1
4199	XP_004975155.1
4199	XP_004975152.1
4199	XP_004975153.1
4199	XP_004975151.1
4199	XP_004975154.1
4199	XP_004975156.1
4200	XP_004975158.1
4200	XP_004975159.1
4200	XP_004975160.1
4200	XP_004975157.1
4201	XP_004982117.1
4202	XP_004976154.1
4203	XP_004963569.1
4204	XP_004984851.1
4205	XP_004953120.1
4206	XP_004953827.2
4207	XP_004981700.1
4208	XP_004966871.1
4209	XP_004956799.1
4210	XP_004957739.1
4211	XP_004978068.1
4212	XP_004964791.1
4213	XP_004980850.1
4214	XP_014660931.1
4215	XP_004967188.1
4216	XP_004956112.1
4217	XP_004977242.1
4217	XP_004977241.1
4218	XP_004977276.1
4219	XP_004985053.1
4220	XP_004973326.1
4221	XP_004952944.1
4222	XP_004985112.1
4223	XP_004979880.1
4224	XP_012700666.1
4224	XP_004954629.1
4225	XP_004953830.1
4226	XP_004977498.1
4227	XP_004968131.1
4227	XP_004968130.1
4228	XP_012699003.1
4229	XP_004953409.1
4230	XP_004970089.1
4231	XP_004983420.1
4232	XP_004953832.1
4233	XP_004969086.1
4233	XP_004961030.1
4234	XP_004972229.1
4235	XP_004983833.1
4236	XP_004962122.1
4237	XP_012698111.1
4237	XP_004982742.1
4237	XP_012698109.1
4237	XP_012698110.1
4238	XP_004969308.1
4239	XP_004961276.1
4240	XP_004978427.1
4241	XP_004984779.1
4242	XP_004958476.1
4243	XP_004958203.1
4244	XP_004973976.1
4244	XP_004973975.1
4245	XP_004958506.1
4246	XP_004977293.1
4246	XP_004977292.1
4246	XP_004977294.1
4247	XP_004973037.1
4248	XP_004953375.1
4249	XP_004964701.1
4250	XP_004961776.1
4251	XP_004964550.1
4252	XP_004986965.1
4253	XP_004956663.1
4254	XP_004987048.1
4255	XP_012704613.2
4256	XP_004984683.1
4257	XP_004952484.1
4258	XP_004952139.1
4259	XP_004969639.1
4260	XP_004971076.1
4261	XP_004953273.1
4262	XP_004961919.1
4263	XP_004953741.1
4264	XP_012701516.1
4265	XP_004968301.1
4266	XP_004969940.1
4267	XP_004965456.1
4268	XP_004954345.1
4268	XP_004954343.1
4269	XP_004967856.1
4270	XP_004952188.1
4271	XP_004970436.1
4272	XP_004975596.1
4273	XP_004957852.1
4274	XP_004976970.1
4275	XP_004960774.1
4276	XP_012702110.1
4277	XP_004986418.1
4278	XP_004956832.1
4279	XP_004976488.2
4280	XP_004953148.1
4281	XP_004958819.1
4282	XP_012698496.1
4283	XP_004968795.1
4283	XP_004968796.1
4283	XP_004968797.1
4283	XP_004968794.1
4284	XP_004955129.2
4285	XP_004978717.1
4286	XP_004972723.1
4287	XP_004964387.2
4288	XP_004968341.1
4289	XP_004960806.2
4290	XP_004951284.2
4291	XP_004972529.1
4292	XP_004963107.1
4292	XP_004963106.1
4292	XP_012699821.1
4293	XP_004984662.1
4294	XP_004975495.1
4295	XP_004955607.1
4295	XP_004955606.1
4296	XP_004955385.2
4297	XP_004985374.1
4297	XP_004985373.1
4298	XP_004975206.1
4299	XP_004957060.1
4300	XP_004965432.1
4301	XP_004962297.1
4302	XP_004975200.2
4303	XP_004981685.1
4304	XP_012703885.1
4305	XP_004979989.1
4305	XP_012703823.1
4305	XP_004979793.1
4306	XP_004975089.1
4307	XP_004976896.1
4308	XP_004962531.1
4309	XP_004972893.1
4309	XP_004972894.1
4310	XP_004955729.1
4310	XP_004955728.1
4311	XP_014660441.1
4312	XP_004952039.1
4313	XP_004958745.1
4314	XP_004958815.1
4315	XP_004971243.1
4316	XP_004966263.1
4317	XP_004976379.1
4318	XP_004978793.1
4319	XP_004973298.1
4319	XP_012702158.1
4319	XP_004973297.1
4320	XP_004987027.1
4321	XP_004953891.1
4321	XP_004953890.1
4322	XP_004975862.1
4323	XP_004967351.1
4324	XP_004953408.2
4325	XP_004976329.1
4326	XP_004981843.1
4327	XP_004985151.1
4328	XP_004981522.1
4329	XP_004965707.1
4330	XP_004980310.1
4331	XP_004956980.1
4332	XP_012700375.1
4332	XP_012700376.1
4332	XP_012700374.1
4333	XP_004983597.1
4334	XP_004951320.1
4335	XP_004956446.1
4336	XP_004983727.1
4336	XP_004962304.1
4337	XP_004985284.1
4338	XP_004954007.1
4339	XP_004956810.1
4340	XP_004964824.1
4341	YP_008815741.1
4342	XP_004974224.1
4343	XP_004969974.1
4344	XP_004952452.1
4345	XP_014660424.1
4346	XP_004964097.1
4347	XP_012702912.1
4348	XP_012700931.1
4349	XP_004962401.1
4350	XP_004982421.1
4351	XP_012700606.1
4352	XP_004985107.1
4352	XP_004985106.1
4353	XP_004954392.1
4353	XP_004960064.1
4354	XP_004980031.1
4355	XP_004966585.1
4356	XP_012701582.1
4357	XP_004976389.1
4358	XP_004960200.1
4359	XP_004979990.1
4360	XP_014660712.1
4361	XP_012699541.1
4362	XP_012699665.1
4362	XP_012699669.1
4363	XP_004961526.1
4364	XP_004971318.2
4365	XP_004968665.1
4366	XP_004967996.1
4367	XP_004979722.1
4368	XP_012700263.1
4369	XP_004985894.1
4370	XP_004983375.1
4371	XP_012703031.1
4372	XP_004964793.1
4373	XP_004954708.2
4374	XP_004963134.1
4375	XP_004974909.1
4376	XP_004969561.1
4377	XP_004959962.1
4378	XP_004964982.1
4379	XP_004963235.1
4380	XP_004952845.1
4381	XP_004976349.1
4382	XP_004960370.1
4383	XP_012703073.1
4384	XP_014660216.1
4385	XP_004987181.2
4386	XP_004982397.1
4387	XP_012700860.1
4388	XP_004958064.1
4389	XP_004958390.1
4390	XP_004975224.2
4391	XP_004977192.1
4392	XP_004973248.1
4392	XP_004973247.1
4393	XP_012698999.1
4394	XP_004961668.1
4395	XP_004978937.1
4396	XP_012698053.1
4397	XP_012700822.1
4397	XP_004965017.1
4398	XP_004984954.1
4399	XP_004981787.1
4400	XP_012698149.1
4400	XP_004983945.1
4401	XP_004972948.1
4402	XP_012703012.1
4402	XP_004951897.1
4403	XP_004967973.1
4404	XP_004970032.1
4405	XP_004953560.1
4406	XP_004958248.1
4407	XP_004982360.1
4408	XP_004954178.1
4409	XP_004982493.1
4410	XP_012702299.1
4411	XP_004976083.1
4412	XP_004974170.1
4412	XP_012702525.1
4412	XP_004957598.1
4413	XP_004976919.1
4414	XP_004971455.1
4415	XP_004958770.1
4415	XP_004964932.1
4415	XP_004958769.1
4416	XP_004961144.1
4417	XP_012699190.1
4418	XP_004965178.1
4419	XP_012703995.1
4419	XP_004979152.1
4420	XP_004957116.2
4421	XP_012703284.1
4421	XP_004975166.1
4421	XP_012703285.1
4422	XP_004975027.1
4423	XP_012699381.1
4424	XP_012700907.2
4425	XP_004987417.1
4426	XP_004983558.1
4427	XP_004983735.1
4428	XP_004969492.1
4429	XP_004956573.1
4429	XP_004956574.1
4430	XP_004966498.1
4431	XP_004973644.1
4432	XP_012698580.1
4433	XP_004967558.1
4433	XP_004963171.1
4434	XP_014661295.1
4435	XP_004987244.1
4436	XP_012702418.1
4436	XP_012702417.1
4437	XP_004959804.1
4438	XP_004960019.1
4439	XP_004961648.1
4440	XP_004979122.1
4441	XP_004974606.2
4441	XP_004974562.2
4442	XP_004961501.1
4443	XP_004975433.1
4444	XP_004952891.1
4445	XP_004961571.1
4445	XP_012700264.1
4445	XP_004961570.1
4446	XP_004968091.1
4447	XP_004970597.1
4448	XP_004968677.1
4449	XP_004960278.1
4450	XP_004960279.1
4451	XP_004973123.1
4452	XP_014660162.1
4453	XP_012699267.1
4453	XP_004955243.2
4454	XP_004969410.1
4455	XP_004956332.1
4456	XP_004982516.1
4457	XP_004984497.1
4458	XP_004956043.1
4459	XP_004967286.2
4460	XP_004962038.1
4461	XP_004980724.1
4462	XP_004964820.1
4463	XP_004965917.1
4464	XP_004982988.1
4464	XP_004982989.1
4464	XP_012698557.1
4465	XP_004965882.1
4466	XP_004975935.1
4467	XP_004972819.1
4468	XP_004967657.1
4469	XP_014660349.1
4470	XP_004968142.2
4471	XP_012704363.1
4472	XP_004980187.1
4473	XP_012701910.1
4473	XP_004967707.2
4474	XP_004983199.1
4475	XP_004977031.1
4476	XP_004965514.1
4477	XP_004957806.1
4478	XP_004960594.1
4479	XP_004975178.1
4480	XP_004970611.1
4481	XP_004979894.1
4481	XP_004966616.1
4482	XP_004970739.1
4483	XP_004982038.1
4484	XP_004979341.1
4485	XP_004956467.1
4486	XP_004954968.1
4487	XP_012701106.1
4487	XP_004964586.1
4488	XP_004973439.1
4488	XP_004973435.1
4489	XP_004969297.1
4490	XP_004952371.1
4491	XP_004973814.1
4492	XP_004975858.1
4492	XP_004975859.1
4492	XP_004975857.1
4493	XP_012699467.1
4494	XP_014660598.1
4495	XP_012698299.1
4495	XP_004985328.1
4496	XP_004984718.1
4497	XP_014660493.1
4497	XP_004964878.1
4498	XP_004965076.2
4499	XP_004956306.1
4500	XP_004978594.1
4500	XP_004977644.1
4501	XP_004982033.1
4502	XP_012701619.1
4503	XP_012701800.1
4503	XP_012701801.1
4503	XP_012701802.1
4503	XP_004972277.1
4504	XP_004954274.1
4505	XP_004979874.1
4505	XP_012703748.1
4506	XP_004966110.1
4506	XP_004966109.1
4506	XP_012702973.1
4507	XP_004957313.1
4507	XP_004956409.1
4508	XP_004969167.1
4509	XP_004956867.1
4510	XP_004968632.1
4511	XP_004982268.2
4512	XP_004956123.1
4512	XP_004956122.1
4513	XP_004983563.1
4514	XP_004968803.1
4515	XP_004962927.1
4516	XP_012700868.1
4517	XP_004965862.1
4518	XP_004979517.1
4519	XP_004985964.1
4519	XP_004985978.1
4519	XP_004985977.1
4520	XP_004981886.1
4521	XP_004953509.1
4522	XP_004952389.1
4523	XP_004964321.1
4524	XP_004982755.1
4525	XP_004955443.1
4526	XP_004960487.1
4527	XP_004975732.1
4528	XP_004971202.1
4529	XP_012698175.1
4530	XP_004978096.1
4531	XP_014660725.1
4532	XP_004960813.1
4533	XP_012703635.1
4534	XP_012700000.1
4535	XP_004980515.1
4536	XP_004983450.1
4537	XP_004974169.2
4537	XP_004974168.1
4538	XP_014661108.1
4539	XP_004955335.1
4540	XP_004962379.1
4541	XP_012701914.1
4541	XP_004968821.1
4542	XP_004961201.1
4543	XP_004958181.1
4544	XP_004987271.1
4545	XP_012700901.1
4546	XP_004963613.1
4547	XP_012700485.1
4548	XP_014660044.1
4549	XP_004958454.1
4550	XP_004979244.1
4551	XP_004982314.1
4551	XP_014660032.1
4551	XP_014660033.1
4551	XP_004963199.1
4552	XP_004982095.1
4553	XP_004969152.1
4554	XP_004983659.1
4555	XP_014660595.1
4556	XP_004974831.2
4556	XP_004973831.2
4557	XP_012702932.1
4558	XP_004981037.1
4559	XP_004979087.1
4559	XP_004979086.1
4560	XP_012700148.1
4561	XP_004960239.1
4561	XP_004960238.1
4562	XP_012701450.1
4563	XP_004984433.1
4564	XP_004969015.1
4565	XP_012702741.1
4565	XP_004977340.1
4566	XP_004984167.1
4567	XP_004952098.1
4568	XP_004954723.2
4569	XP_004984790.1
4570	XP_004969164.1
4570	XP_004969162.1
4571	XP_004955349.2
4572	XP_004962742.1
4573	XP_004957625.1
4574	XP_004978749.1
4575	XP_012701484.1
4576	XP_004982049.1
4577	XP_004957620.1
4578	XP_004973157.1
4579	XP_004973830.2
4580	XP_004953750.1
4581	XP_012703839.1
4581	XP_012703840.1
4581	XP_012703841.1
4581	XP_012703842.1
4581	XP_004979040.1
4582	XP_004984663.1
4583	XP_004970585.1
4584	XP_004961887.1
4585	XP_004967358.1
4586	XP_004975785.1
4587	XP_004962217.1
4588	XP_004953319.1
4589	XP_004960296.2
4590	XP_012698576.1
4590	XP_004983974.2
4591	XP_004977552.1
4592	XP_004976538.1
4593	XP_004962861.1
4594	XP_004981841.1
4595	XP_012698202.1
4595	XP_012698203.1
4595	XP_012698205.1
4595	XP_012698206.1
4595	XP_012698201.1
4596	XP_004960695.1
4597	XP_004971621.1
4598	XP_004966666.1
4599	XP_004968702.1
4600	XP_004958733.1
4601	XP_004956020.1
4602	XP_004951167.1
4603	XP_004958568.1
4604	XP_004957523.1
4605	XP_004981025.1
4606	XP_004965052.1
4607	XP_004985758.1
4608	XP_004981096.1
4609	XP_004953598.1
4610	XP_012703143.1
4610	XP_004975114.1
4611	XP_012703026.1
4612	XP_004968819.1
4613	XP_004957525.1
4614	XP_004983510.1
4615	XP_004954115.1
4616	XP_004974958.1
4617	XP_004985087.2
4618	XP_004961379.1
4619	XP_004969205.3
4620	XP_012698517.1
4621	XP_004957359.1
4622	XP_004973624.1
4623	XP_004960307.1
4624	XP_004982651.1
4625	XP_004984225.1
4625	XP_004984222.1
4626	XP_004958744.1
4627	XP_004975432.1
4627	XP_004975431.1
4628	XP_004951953.1
4629	XP_004970007.1
4630	XP_004967771.1
4631	XP_004954373.1
4632	XP_004968853.1
4633	XP_004965884.1
4634	XP_004951581.1
4635	XP_012698417.1
4636	XP_004965739.1
4637	XP_004968331.1
4638	XP_004969180.1
4639	XP_004969743.1
4640	XP_004955800.1
4641	XP_004970037.1
4642	XP_004960383.1
4643	XP_004952882.1
4644	XP_004967214.1
4645	XP_004977019.1
4646	XP_004975526.1
4647	XP_004965829.2
4648	XP_004983812.1
4649	XP_012702173.1
4650	XP_012703878.1
4651	XP_004958756.1
4652	XP_004953631.1
4652	XP_004953630.1
4653	XP_004954275.1
4654	XP_004982625.1
4655	XP_012700272.1
4656	XP_004982498.1
4657	XP_004964854.1
4658	XP_004959996.1
4659	XP_004951505.3
4660	XP_004951749.1
4661	XP_004982709.1
4662	XP_004970145.1
4663	XP_004953365.1
4663	XP_004953366.1
4664	XP_004961278.1
4665	XP_004981111.1
4666	XP_004975144.1
4667	XP_012702992.1
4668	XP_004970689.1
4669	XP_004976536.1
4669	XP_004953430.1
4670	XP_004956840.1
4671	XP_004976881.1
4672	XP_004981196.1
4673	XP_004985337.1
4674	XP_004961486.1
4675	XP_004981046.1
4676	XP_004983830.1
4677	XP_004970095.1
4678	XP_004976008.1
4679	XP_004975382.1
4679	XP_004953521.1
4680	XP_012701090.1
4681	XP_004957588.1
4682	XP_004957722.1
4683	XP_004952560.1
4684	XP_004971192.1
4685	XP_004961572.1
4686	XP_004985868.1
4687	XP_012703470.1
4688	XP_004956937.1
4688	XP_004956938.1
4689	XP_004962526.1
4690	XP_004961109.1
4691	XP_012702534.1
4692	XP_004962303.1
4693	XP_004955436.1
4694	XP_004951779.1
4695	XP_004960015.1
4696	XP_014660806.1
4697	XP_004961635.1
4698	XP_004982992.1
4699	XP_004962709.1
4700	XP_012698289.1
4701	XP_004983710.1
4702	XP_004975817.1
4703	XP_004969305.1
4704	XP_004983911.1
4705	XP_004953599.1
4706	XP_004961494.1
4707	XP_004969851.1
4708	XP_004975283.1
4709	XP_004952490.1
4710	XP_004956400.1
4711	XP_004953206.1
4712	XP_012699436.1
4713	XP_012704096.1
4713	XP_004951358.1
4714	XP_004983791.1
4715	XP_004983189.1
4716	XP_004962666.1
4717	XP_004951410.1
4718	YP_008815804.1
4719	XP_004985866.1
4720	XP_004953734.1
4721	XP_014660667.1
4722	XP_004964782.1
4723	XP_004956083.1
4724	XP_004951686.1
4725	XP_004969191.1
4726	XP_004960826.1
4727	XP_004981433.1
4728	XP_004983568.1
4728	XP_004983565.1
4728	XP_004983566.1
4729	XP_004983132.1
4730	XP_004972911.1
4731	XP_004979381.1
4732	XP_004975371.1
4733	XP_004974223.1
4733	XP_004974222.1
4734	YP_008815787.1
4735	XP_004983977.2
4736	XP_012701200.1
4737	YP_008815743.1
4738	XP_004956561.1
4739	XP_004982638.1
4739	XP_004982637.1
4740	XP_004957710.1
4741	XP_004961884.2
4742	XP_004970735.1
4743	XP_004982381.1
4744	XP_004974010.1
4744	XP_004957295.1
4745	XP_004973884.1
4746	XP_004952292.1
4747	XP_004969467.1
4748	YP_008815790.1
4749	XP_004981350.1
4750	XP_004979927.1
4751	XP_004964279.1
4752	XP_004958412.1
4753	XP_004981897.1
4754	XP_004957395.1
4755	XP_004979348.1
4756	XP_004965530.1
4757	XP_004973786.1
4758	XP_012698297.1
4759	XP_004979856.1
4760	XP_004965953.1
4761	XP_004984285.1
4762	XP_004983627.1
4763	XP_004957507.1
4764	XP_004960273.1
4765	XP_004962111.1
4766	XP_004977454.1
4767	XP_004968453.1
4768	XP_004970395.1
4769	XP_004951671.1
4770	XP_004968761.1
4771	XP_004985365.1
4772	XP_012698463.1
4773	XP_004981786.1
4774	XP_004966317.1
4775	XP_004984307.1
4776	XP_012702523.1
4777	YP_008815754.1
4778	XP_004978930.1
4779	XP_004953051.1
4780	XP_004958081.1
4781	XP_012700564.1
4781	XP_014661344.1
4781	XP_004966557.1
4782	XP_012698619.1
4783	XP_004968002.1
4783	XP_004968001.1
4784	XP_004962641.1
4785	XP_004955579.1
4785	XP_004957717.1
4786	XP_004973122.1
4786	XP_004973121.1
4787	XP_004967593.1
4788	XP_004952543.1
4789	XP_004961198.1
4790	XP_004979384.1
4791	XP_004961976.1
4792	XP_004977519.1
4793	XP_004955353.1
4794	XP_004969038.1
4795	XP_004982046.1
4796	XP_004976056.1
4797	XP_004984878.1
4798	XP_004969864.1
4799	XP_004969863.1
4800	XP_004958678.1
4801	XP_004964887.1
4802	XP_004951699.1
4803	XP_004957089.1
4803	XP_004957090.1
4803	XP_004957088.1
4804	XP_004957336.1
4805	XP_004981343.1
4806	XP_004981613.1
4807	XP_004973655.1
4808	XP_004981513.1
4809	XP_004964762.1
4810	XP_004960237.1
4811	XP_004967587.1
4812	XP_004984367.1
4813	XP_004956012.1
4814	XP_004965383.1
4815	XP_004976514.1
4815	XP_004976513.1
4816	XP_004971160.1
4817	XP_004984311.1
4818	XP_004982104.1
4819	XP_004982652.1
4820	XP_004957791.1
4821	XP_004951787.1
4822	XP_004983916.1
4823	XP_004975890.1
4824	XP_004954203.1
4825	XP_004963020.1
4826	XP_004985971.1
4827	XP_004952929.1
4828	XP_004957903.1
4828	XP_004965741.1
4829	XP_004962427.1
4830	XP_004984635.1
4831	XP_012698167.2
4832	XP_004960838.1
4832	XP_004960836.1
4833	XP_004964522.1
4834	XP_004977057.1
4835	XP_004965206.1
4836	XP_004955422.3
4837	XP_004970166.1
4838	XP_004952640.1
4839	XP_004979093.1
4840	XP_004963067.1
4841	XP_004984573.1
4842	XP_004956200.1
4842	XP_004956199.1
4843	XP_012703355.1
4844	XP_004969649.1
4845	XP_004972836.2
4846	XP_004984207.1
4847	XP_004956402.1
4848	XP_004985225.1
4849	XP_004968264.1
4850	XP_004952155.1
4851	XP_012698797.1
4852	XP_004955541.1
4853	XP_004960334.1
4854	XP_004965088.1
4855	XP_004957771.1
4856	XP_004981138.1
4857	XP_004982750.1
4858	XP_004955808.1
4859	XP_004976378.1
4860	XP_004953274.1
4861	XP_004983347.1
4862	XP_004962385.1
4863	XP_004981845.1
4864	XP_004985613.1
4865	XP_004970675.1
4866	XP_004951761.1
4867	XP_004969120.1
4868	XP_012703218.1
4868	XP_004975899.1
4869	XP_004979760.1
4869	XP_004979759.1
4870	XP_004969547.1
4871	XP_004968223.1
4872	XP_004976551.1
4873	XP_004965945.1
4874	XP_014660278.1
4875	XP_004984486.1
4876	XP_004979103.1
4877	XP_004956942.1
4878	XP_004981789.1
4878	XP_004981788.1
4879	XP_004983303.1
4880	XP_004984751.1
4881	XP_004961015.1
4882	XP_004967377.1
4883	XP_014660582.1
4884	XP_004964369.1
4885	XP_004967863.1
4886	XP_004963325.1
4887	XP_004958670.1
4887	XP_004962322.1
4887	XP_004967510.1
4888	XP_012698866.1
4889	XP_004957414.1
4890	XP_004956346.1
4891	XP_004984205.1
4892	XP_004985059.1
4893	XP_012703193.1
4893	XP_004976747.1
4894	XP_012702481.1
4894	XP_004972548.1
4895	XP_012698381.1
4896	XP_004982354.1
4896	XP_004963118.1
4897	XP_004981308.1
4898	XP_004975427.1
4899	XP_004968408.1
4900	XP_004963322.1
4901	XP_004961067.1
4902	XP_004954281.1
4903	XP_004956695.1
4904	XP_004960170.1
4905	XP_004981057.1
4906	XP_004964446.1
4907	XP_004973183.1
4908	XP_004956762.1
4909	XP_004981072.1
4910	XP_004964736.1
4911	XP_004984594.1
4912	XP_004961737.1
4913	XP_004962094.1
4914	XP_004952078.1
4915	XP_004975713.1
4916	XP_004985054.1
4917	XP_004984579.1
4918	XP_004976231.1
4919	XP_004985970.1
4920	XP_012701921.1
4920	XP_004969616.1
4921	XP_004972471.1
4922	XP_004953457.1
4923	XP_004977295.1
4924	XP_004977106.1
4925	XP_004957823.1
4926	XP_004984993.1
4927	XP_004981617.1
4928	XP_004955785.1
4929	XP_004958155.1
4929	XP_004958153.1
4930	XP_004966531.1
4931	XP_004974202.1
4932	XP_004978946.1
4933	XP_004981477.1
4933	XP_004955561.1
4934	XP_004956778.1
4935	XP_004979699.1
4936	XP_004973750.1
4937	XP_012702010.1
4938	XP_004966003.1
4938	XP_004966002.1
4939	XP_004952259.1
4940	XP_004956928.1
4941	XP_004983592.1
4942	XP_012698577.1
4943	XP_004962123.1
4944	XP_004961335.1
4945	XP_004967736.1
4945	XP_012699440.1
4945	XP_004961667.1
4946	XP_004968523.1
4947	XP_004951932.1
4948	XP_004978444.1
4949	XP_004962407.1
4950	XP_012702688.2
4950	XP_004976165.1
4951	XP_004951407.1
4952	XP_004979840.1
4953	XP_004970747.1
4954	XP_004985270.1
4955	XP_004985344.1
4956	XP_004982658.1
4957	XP_004960515.1
4958	XP_004961248.1
4959	XP_004953072.1
4960	XP_004968973.1
4960	XP_004968993.1
4961	XP_004977419.1
4962	XP_004952205.1
4963	XP_004965916.1
4964	XP_004973257.1
4965	XP_004973409.1
4966	XP_012699242.1
4967	XP_004970442.1
4968	XP_004961035.1
4969	XP_012703425.1
4969	XP_004979401.1
4970	XP_004984035.1
4971	XP_004984542.1
4972	XP_004961892.1
4973	XP_004981963.1
4974	XP_004970255.1
4975	XP_004955565.1
4976	XP_004984358.1
4977	XP_004985085.1
4978	XP_004954291.1
4978	XP_004954290.1
4979	XP_004960902.1
4980	XP_004981947.1
4980	XP_004981946.1
4980	XP_004981948.1
4981	XP_004955936.1
4982	XP_004967730.1
4983	XP_004957253.1
4984	XP_004958585.1
4985	XP_004984165.1
4986	XP_004957008.1
4987	XP_004968344.1
4988	XP_004957737.1
4988	XP_004957738.1
4988	XP_012698814.1
4988	XP_004957736.1
4989	XP_004956270.1
4990	XP_012698162.1
4990	XP_012698161.1
4991	XP_004971336.1
4992	XP_004979591.1
4993	XP_012701015.1
4993	XP_012701020.1
4994	XP_004973932.1
4995	XP_014660042.1
4995	XP_004982740.1
4996	XP_004967710.1
4997	XP_004981189.1
4997	XP_004981190.1
4998	XP_004984601.1
4999	XP_004952942.1
5000	XP_014660084.1
5001	XP_004951509.1
5002	XP_004967696.1
5003	XP_004985860.1
5004	XP_004969558.1
